Price,URL,Type,Location,Bedrooms,Bathrooms,Parking Spaces,Erf Size,Floor Size,Latitude,Longitude
595000,https://www.property24.com/for-sale/hanover-park/cape-town/western-cape/8790/114803497,3 Bedroom Townhouse,Hanover Park,3.0,1.0,2.0,64.0,,-33.9922222,18.5330556
1300000,https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/115103132,2 Bedroom Apartment,Athlone,2.0,1.0,1.0,,54.0,-33.9666667,18.505
699000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114782870,2 Bedroom Apartment,Maitland,2.0,1.0,1.0,,55.0,-33.9225,18.4930556
1387500,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114872517,1 Bedroom Apartment,Woodstock,1.0,1.0,1.0,,27.0,-33.9305556,18.4472222
1299000,https://www.property24.com/for-sale/bridgetown/cape-town/western-cape/8723/114731637,3 Bedroom House,Bridgetown,3.0,2.5,2.0,255.0,,-33.9563889,18.5305556
1350000,https://www.property24.com/for-sale/mouille-point/cape-town/western-cape/11018/114734493,1 Bedroom Apartment,Mouille Point,1.0,1.0,,,60.0,-33.9000229,18.4038842
1300000,https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/113356288,2 Bedroom Apartment,Athlone,2.0,1.0,1.0,,56.0,-33.9666667,18.505
1250000,https://www.property24.com/for-sale/costa-da-gama/cape-town/western-cape/13856/114089595,2 Bedroom Apartment,Costa Da Gama,2.0,1.0,1.0,,62.0,,
510000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114560753,1 Bedroom Apartment,Wynberg,1.0,1.0,1.0,,45.0,-34.0036249,18.4672507
1495000,https://www.property24.com/for-sale/windermere/cape-town/western-cape/8019/114804910,3 Bedroom House,Windermere,3.0,1.0,,271.0,,-33.9063889,18.5208333
1195000,https://www.property24.com/for-sale/greenville-garden-city/cape-town/western-cape/16424/114658195,3 Bedroom House,Greenville Garden City,3.0,2.0,3.0,213.0,,,
1300000,https://www.property24.com/for-sale/kenilworth/cape-town/western-cape/8669/114555993,1 Bedroom Apartment,Kenilworth,1.0,1.0,1.0,,60.0,-33.9941667,18.4683333
1315000,https://www.property24.com/for-sale/turf-hall-estate/cape-town/western-cape/16455/114488082,2 Bedroom Apartment,Turf Hall Estate,2.0,1.0,1.0,,63.0,-33.98854318605284,18.51204335
1500000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114492666,1 Bedroom Apartment,Woodstock,1.0,1.0,1.0,,42.0,-33.9305556,18.4472222
995000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/111367497,1 Bedroom Apartment,Pinelands,1.0,1.0,,,36.0,-33.9316667,18.5127778
1500000,https://www.property24.com/for-sale/schaapkraal/cape-town/western-cape/12527/114867605,9 Bedroom House,Schaapkraal,9.0,5.0,10.0,497.0,,-34.039128868243424,18.54189716481676
895000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/114547459,1 Bedroom Apartment,Plumstead,1.0,1.0,,,67.0,-34.02,18.4772222
1450000,https://www.property24.com/for-sale/surrey-estate/cape-town/western-cape/8762/114805557,3 Bedroom House,Surrey Estate,3.0,1.0,3.0,198.0,,-33.9763889,18.5458333
595000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114908899,2 Bedroom House,Pelican Park,2.0,1.0,1.0,79.0,,-34.0546062,18.5284575
999000,https://www.property24.com/for-sale/kenilworth-upper/cape-town/western-cape/14224/113765247,1 Bedroom Apartment,Kenilworth Upper,1.0,1.0,1.0,,41.0,,
1350000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114712784,1 Bedroom Apartment,Cape Town City Centre,1.0,1.0,,,31.0,-33.9224221,18.4263523
1050000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/112566712,1 Bedroom Apartment,Observatory,1.0,1.0,1.0,,41.0,-33.9369444,18.4683333
1295000,https://www.property24.com/for-sale/kenilworth/cape-town/western-cape/8669/114739852,2 Bedroom Apartment,Kenilworth,2.0,1.0,1.0,,77.0,-33.9941667,18.4683333
649000,https://www.property24.com/for-sale/fisantekraal/cape-town/western-cape/9529/114527269,3 Bedroom House,Fisantekraal,3.0,1.0,,190.0,,-33.788936473021984,18.701956222829047
1143000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114872281,1 Bedroom Apartment,Woodstock,1.0,1.0,,,27.0,-33.9305556,18.4472222
849000,https://www.property24.com/for-sale/matroosfontein/cape-town/western-cape/8154/115068157,2 Bedroom House,Matroosfontein,2.0,1.0,,,,-33.93893885,18.57213705337939
1390000,https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114663788,1 Bedroom Apartment,Salt River,1.0,1.0,1.0,,65.0,-33.9317008,18.4610056
1350000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114833597,1 Bedroom Apartment,Woodstock,1.0,1.0,1.0,,45.0,-33.9305556,18.4472222
1350000,https://www.property24.com/for-sale/pinati/cape-town/western-cape/8779/114199565,Commercial Property,Pinati,,,,,,-33.9919876,18.5179526
750000,https://www.property24.com/for-sale/windermere/cape-town/western-cape/8019/114888921,2 Bedroom House,Windermere,2.0,1.0,1.0,,,-33.9063889,18.5208333
710000,https://www.property24.com/for-sale/zeekoevlei/cape-town/western-cape/9047/114980781,2 Bedroom Apartment,Zeekoevlei,2.0,1.0,1.0,49.0,,-34.062019899999996,18.50832497812615
650000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/114941314,Apartment,Plumstead,,,,,,-34.02,18.4772222
499000,https://www.property24.com/for-sale/lavender-hill/cape-town/western-cape/10211/114919924,3 Bedroom House,Lavender Hill,3.0,1.0,4.0,,,-34.0736111,18.4833333
600000,https://www.property24.com/for-sale/retreat/cape-town/western-cape/9034/114716368,2 Bedroom House,Retreat,2.0,1.0,1.0,163.0,,-34.0541667,18.4763889
900000,https://www.property24.com/for-sale/ottery-east/cape-town/western-cape/16453/114172987,2 Bedroom Apartment,Ottery East,2.0,1.0,2.0,,47.0,,18.4839438
899000,https://www.property24.com/for-sale/surrey-estate/cape-town/western-cape/8762/114850019,2 Bedroom Apartment,Surrey Estate,2.0,1.0,1.0,4.0,,-33.9763889,18.5458333
900000,https://www.property24.com/for-sale/ottery-east/cape-town/western-cape/16453/114172688,2 Bedroom Apartment,Ottery East,2.0,1.0,,,46.0,,18.4839438
635000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114944602,2 Bedroom House,Belhar,2.0,1.0,1.0,,,-33.9447222,18.6258333
1154000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114912266,Apartment,Woodstock,,1.0,,,,-33.9305556,18.4472222
1150000,https://www.property24.com/for-sale/grassy-park/cape-town/western-cape/10204/114929536,2 Bedroom House,Grassy Park,2.0,1.0,2.0,47.0,,-34.0451287,18.5032529
1200000,https://www.property24.com/for-sale/rosebank/cape-town/western-cape/8683/114429015,1 Bedroom Apartment,Rosebank,1.0,1.0,,,49.0,-33.9519444,18.4738889
1400000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114740494,1 Bedroom Apartment,Zonnebloem,1.0,1.0,1.0,,45.0,-33.932546,18.435048
499000,https://www.property24.com/for-sale/lavender-hill/cape-town/western-cape/10211/115147824,3 Bedroom House,Lavender Hill,3.0,1.0,4.0,,,-34.0736111,18.4833333
850000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114871297,1 Bedroom Apartment,Muizenberg,1.0,1.0,1.0,,36.0,-34.0978389,18.484570761750607
495000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/115198046,2 Bedroom House,Pelican Park,2.0,1.0,2.0,,,-34.0546062,18.5284575
950000,https://www.property24.com/for-sale/ottery-east/cape-town/western-cape/16453/114173069,2 Bedroom Apartment,Ottery East,2.0,1.0,,,45.0,,18.4839438
1088000,https://www.property24.com/for-sale/diep-river/cape-town/western-cape/10195/115076761,Commercial Property,Diep River,,,,,,-33.86570934573944,18.49735483867311
1399000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114811950,0.5 Bedroom Apartment,Cape Town City Centre,0.5,1.0,,,43.0,-33.9224221,18.4263523
1074000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114911979,Apartment,Woodstock,,1.0,,24.0,,-33.9305556,18.4472222
1250000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114547686,2 Bedroom Apartment,Zonnebloem,2.0,1.0,,,66.0,-33.932546,18.435048
750000,https://www.property24.com/for-sale/ocean-view/cape-town/western-cape/9069/114694942,2 Bedroom House,Ocean View,2.0,2.0,2.0,254.0,,-33.91222275,18.389076794442737
1199000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/114708884,1 Bedroom Apartment,Plumstead,1.0,1.0,1.0,,76.0,-34.02,18.4772222
900000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114793976,1 Bedroom Apartment,Muizenberg,1.0,1.0,1.0,,42.0,-34.0978389,18.484570761750607
795000,https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/114841720,3 Bedroom House,Bonteheuwel,3.0,2.0,2.0,219.0,,-33.94530418976714,18.503532200000002
1199000,https://www.property24.com/for-sale/retreat/cape-town/western-cape/9034/114933920,3 Bedroom Townhouse,Retreat,3.0,2.0,2.0,,,-34.0541667,18.4763889
1370000,https://www.property24.com/for-sale/ocean-view/cape-town/western-cape/9069/114686980,3 Bedroom House,Ocean View,3.0,2.0,3.0,333.0,,-33.91222275,18.389076794442737
650000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114948482,Apartment,Belhar,,,,38.0,,-33.9447222,18.6258333
780000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114771187,Apartment,Zonnebloem,,1.0,1.0,,33.0,-33.932546,18.435048
665000,https://www.property24.com/for-sale/manenberg/cape-town/western-cape/8718/114882231,3 Bedroom House,Manenberg,3.0,1.0,3.0,262.0,,-33.9897222,18.5544444
750000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114163954,2 Bedroom Apartment,Belhar,2.0,1.0,1.0,,44.0,-33.9447222,18.6258333
450000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114602286,1 Bedroom Apartment,Wynberg,1.0,1.0,1.0,,36.0,-34.0036249,18.4672507
995000,https://www.property24.com/for-sale/kenilworth/cape-town/western-cape/8669/114094280,1 Bedroom Apartment,Kenilworth,1.0,1.0,1.0,,39.0,-33.9941667,18.4683333
699000,https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/114947076,2 Bedroom House,Bonteheuwel,2.0,1.0,,200.0,,-33.94530418976714,18.503532200000002
850000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114911090,2 Bedroom House,Pelican Park,2.0,1.0,1.0,,,-34.0546062,18.5284575
1480000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114726595,2 Bedroom Apartment,Woodstock,2.0,1.0,1.0,,55.0,-33.9305556,18.4472222
1500000,https://www.property24.com/for-sale/grassy-park/cape-town/western-cape/10204/114926958,3 Bedroom Townhouse,Grassy Park,3.0,2.0,1.0,,,-34.0451287,18.5032529
650000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114966221,Apartment,Belhar,,,,38.0,,-33.9447222,18.6258333
875000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114864813,2 Bedroom Townhouse,Muizenberg,2.0,1.0,,,45.0,-34.0978389,18.484570761750607
1390000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114160591,1 Bedroom Apartment,Observatory,1.0,1.0,,,52.0,-33.9369444,18.4683333
649000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114757705,2 Bedroom Apartment,Wynberg,2.0,1.0,1.0,,68.0,-34.0036249,18.4672507
1400000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114533363,2 Bedroom Apartment,Zonnebloem,2.0,1.0,1.0,,58.0,-33.932546,18.435048
875000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114667438,2 Bedroom Apartment,Belhar,2.0,1.0,,,38.0,-33.9447222,18.6258333
995000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114754884,2 Bedroom Apartment,Wynberg,2.0,2.0,1.0,,82.0,-34.0036249,18.4672507
1249999,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/115054104,0.5 Bedroom Apartment,Cape Town City Centre,0.5,1.0,,,,-33.9224221,18.4263523
1495000,https://www.property24.com/for-sale/rosebank/cape-town/western-cape/8683/114697297,2 Bedroom Apartment,Rosebank,2.0,1.0,1.0,,69.0,-33.9519444,18.4738889
500000,https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/114685737,1 Bedroom Apartment,Kensington,1.0,1.0,1.0,,33.0,-33.9144444,18.5069444
1149000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114815585,2 Bedroom House,Pelican Park,2.0,1.0,2.0,240.0,,-34.0546062,18.5284575
460000,https://www.property24.com/for-sale/retreat/cape-town/western-cape/9034/114837707,1 Bedroom Apartment,Retreat,1.0,1.0,,,,-34.0541667,18.4763889
930000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114172882,1 Bedroom Apartment,Zonnebloem,1.0,1.0,1.0,,46.0,-33.932546,18.435048
950000,https://www.property24.com/for-sale/montana/cape-town/western-cape/8165/114765824,5 Bedroom House,Montana,5.0,2.0,,570.0,,,
875000,https://www.property24.com/for-sale/ottery/cape-town/western-cape/10090/114676845,2 Bedroom Apartment,Ottery,2.0,2.0,1.0,,45.0,-34.0131526,18.5091531
700000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114958230,2 Bedroom Apartment,Belhar,2.0,1.0,1.0,,40.0,-33.9447222,18.6258333
1295000,https://www.property24.com/for-sale/costa-da-gama/cape-town/western-cape/13856/114056253,2 Bedroom Apartment,Costa Da Gama,2.0,1.0,2.0,,62.0,,
995000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114677044,2 Bedroom Apartment,Pinelands,2.0,1.0,1.0,,55.0,-33.9316667,18.5127778
1075000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/114750485,1 Bedroom Apartment,Plumstead,1.0,1.0,1.0,,48.0,-34.02,18.4772222
1100000,https://www.property24.com/for-sale/capricorn/cape-town/western-cape/12788/113098746,2 Bedroom Apartment,Capricorn,2.0,1.0,1.0,,54.0,-33.874940300000006,18.507925701408627
979000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114843895,2 Bedroom Apartment,Pinelands,2.0,1.0,,42.0,,-33.9316667,18.5127778
1299000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114896359,House,Pelican Park,,,,,,-34.0546062,18.5284575
1360000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114640341,3 Bedroom Apartment,Muizenberg,3.0,1.0,1.0,,71.0,-34.0978389,18.484570761750607
1200000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114643737,1 Bedroom Apartment,Observatory,1.0,1.0,1.0,,45.0,-33.9369444,18.4683333
1360000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114841629,3 Bedroom Apartment,Muizenberg,3.0,1.0,1.0,,71.0,-34.0978389,18.484570761750607
1150000,https://www.property24.com/for-sale/rondebosch/cape-town/western-cape/8682/113921806,0.5 Bedroom Apartment,Rondebosch,0.5,1.0,1.0,,44.0,-33.9680556,18.4877778
799000,https://www.property24.com/for-sale/nyanga/cape-town/western-cape/9132/114782301,2 Bedroom House,Nyanga,2.0,1.0,,242.0,,-33.9869444,18.5847222
1350000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/115186759,1 Bedroom Apartment,Woodstock,1.0,1.0,1.0,,59.0,-33.9305556,18.4472222
1290000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114863565,4 Bedroom House,Pelican Park,4.0,2.0,6.0,332.0,,-34.0546062,18.5284575
1350000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/113874487,1 Bedroom Apartment,Woodstock,1.0,1.0,1.0,,59.0,-33.9305556,18.4472222
800000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114819903,15 Bedroom House,Philippi East,15.0,4.0,,222.0,,-34.0104321,18.6068878
1395000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/113915674,2 Bedroom Apartment,Zonnebloem,2.0,1.0,1.0,,63.0,-33.932546,18.435048
1395000,https://www.property24.com/for-sale/walmer-estate/cape-town/western-cape/10163/114753543,Vacant Land,Walmer Estate,,,,242.0,,-33.93608965,18.445163858897146
650000,https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/114885584,2 Bedroom House,Bonteheuwel,2.0,1.0,1.0,118.0,,-33.94530418976714,18.503532200000002
1195000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114062886,2 Bedroom Apartment,Muizenberg,2.0,1.0,1.0,,63.0,-34.0978389,18.484570761750607
850000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/114656357,2 Bedroom Apartment,Lansdowne,2.0,1.0,1.0,,57.0,-33.9963409,18.5068931
800000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114313371,1 Bedroom Apartment,Wynberg,1.0,1.0,1.0,,60.0,-34.0036249,18.4672507
995000,https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/114759747?plId=1847452&amp;plt=4,2 Bedroom House,Kensington,2.0,1.0,3.0,,,-33.9144444,18.5069444
950000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114072334,1 Bedroom Apartment,Zonnebloem,1.0,1.0,1.0,,35.0,-33.932546,18.435048
1199000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114724079,3 Bedroom House,Belhar,3.0,2.0,5.0,325.0,,-33.9447222,18.6258333
550000,https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/114865944,1 Bedroom House,Bonteheuwel,1.0,1.0,,206.0,,-33.94530418976714,18.503532200000002
995000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114723978,2 Bedroom Apartment,Wynberg,2.0,2.0,1.0,,82.0,-34.0036249,18.4672507
1350000,https://www.property24.com/for-sale/westlake/cape-town/western-cape/11740/104830976,Commercial Property,Westlake,,,,,52.0,-34.0784902,18.4410137
270000,https://www.property24.com/for-sale/greenville-garden-city/cape-town/western-cape/16424/114810561,2 Bedroom House,Greenville Garden City,2.0,1.0,1.0,98.0,,,
299000,https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114927757,2 Bedroom House,Philippi,2.0,1.0,2.0,155.0,,-34.001892,18.595766840979117
1195000,https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/114856533,2 Bedroom Apartment,Claremont,2.0,1.0,1.0,77.0,,-33.9847222,18.4625
1495000,https://www.property24.com/for-sale/thornton/cape-town/western-cape/8112/114645885,2 Bedroom Townhouse,Thornton,2.0,1.0,2.0,180.0,,-33.9189157,18.5318232
1234000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/114639729,2 Bedroom Apartment,Plumstead,2.0,1.0,3.0,,59.0,-34.02,18.4772222
850000,https://www.property24.com/for-sale/cape-farms/cape-town/western-cape/12693/115053407,2 Bedroom Apartment,Cape Farms,2.0,1.0,,,,,
1350000,https://www.property24.com/for-sale/grassy-park/cape-town/western-cape/10204/114810270,3 Bedroom House,Grassy Park,3.0,1.0,5.0,482.0,,-34.0451287,18.5032529
1100000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/115213795,2 Bedroom Apartment,Zonnebloem,2.0,1.0,1.0,,59.0,-33.932546,18.435048
510000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114600008,1 Bedroom Apartment,Wynberg,1.0,1.0,1.0,,34.0,-34.0036249,18.4672507
1050000,https://www.property24.com/for-sale/bridgetown/cape-town/western-cape/8723/114783099,2 Bedroom House,Bridgetown,2.0,1.0,8.0,360.0,,-33.9563889,18.5305556
650000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114840041,2 Bedroom House,Pelican Park,2.0,1.0,4.0,98.0,,-34.0546062,18.5284575
1100000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114097321,2 Bedroom Apartment,Zonnebloem,2.0,1.0,1.0,,59.0,-33.932546,18.435048
1387500,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114264489,0.5 Bedroom Apartment,Woodstock,0.5,1.0,,,27.0,-33.9305556,18.4472222
1495000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114719898,1 Bedroom Apartment,Cape Town City Centre,1.0,1.0,2.0,,50.0,-33.9224221,18.4263523
1080000,https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114114235,Vacant Land,Philippi,,,,652.0,,-34.001892,18.595766840979117
899000,https://www.property24.com/for-sale/thornton/cape-town/western-cape/8112/114856718,2 Bedroom Apartment,Thornton,2.0,1.0,1.0,,60.0,-33.9189157,18.5318232
1450000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114695630,2 Bedroom Apartment,Zonnebloem,2.0,1.0,1.0,,58.0,-33.932546,18.435048
1225000,https://www.property24.com/for-sale/rylands/cape-town/western-cape/8730/114697838,3 Bedroom Apartment,Rylands,3.0,1.0,2.0,,67.0,-33.97346265,18.527447604288003
399999,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114700280,1 Bedroom Apartment,Maitland,1.0,1.0,,,24.0,-33.9225,18.4930556
1475000,https://www.property24.com/for-sale/belgravia/cape-town/western-cape/8736/113754237,3 Bedroom House,Belgravia,3.0,1.0,3.0,347.0,,-33.971588100000005,18.517681509328977
1350000,https://www.property24.com/for-sale/kenilworth/cape-town/western-cape/8669/114694132,1 Bedroom House,Kenilworth,1.0,1.0,1.0,,44.0,-33.9941667,18.4683333
1295000,https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/114648708,2 Bedroom Apartment,Mowbray,2.0,1.0,1.0,,73.0,-33.9483333,18.4741667
950000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114575547,0.5 Bedroom Apartment,Woodstock,0.5,1.0,,,36.0,-33.9305556,18.4472222
495000,https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/115158552,1 Bedroom House,Bonteheuwel,1.0,1.0,1.0,,,-33.94530418976714,18.503532200000002
1495000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114650146,2 Bedroom Apartment,Zonnebloem,2.0,1.0,1.0,,59.0,-33.932546,18.435048
400000,https://www.property24.com/for-sale/browns-farm/cape-town/western-cape/16526/114872923,4 Bedroom House,Browns Farm,4.0,1.0,1.0,176.0,,,
450000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114840027,0.5 Bedroom Apartment,Maitland,0.5,1.0,1.0,,24.0,-33.9225,18.4930556
750000,https://www.property24.com/for-sale/thornton/cape-town/western-cape/8112/114688393,2 Bedroom Apartment,Thornton,2.0,1.0,1.0,,53.0,-33.9189157,18.5318232
440000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114842126,5 Bedroom House,Philippi East,5.0,1.0,1.0,,,-34.0104321,18.6068878
1495000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114742163,2 Bedroom Apartment,Zonnebloem,2.0,1.0,1.0,,60.0,-33.932546,18.435048
1488888,https://www.property24.com/for-sale/ocean-view/cape-town/western-cape/9069/114716556,3 Bedroom House,Ocean View,3.0,2.0,4.0,376.0,,-33.91222275,18.389076794442737
1495000,https://www.property24.com/for-sale/windermere/cape-town/western-cape/8019/113494836,4 Bedroom House,Windermere,4.0,2.0,1.0,271.0,,-33.9063889,18.5208333
1150000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114748232,3 Bedroom Apartment,Maitland,3.0,1.0,1.0,,75.0,-33.9225,18.4930556
950000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114540198,2 Bedroom Townhouse,Woodstock,2.0,1.0,1.0,,60.0,-33.9305556,18.4472222
995000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/114452554,2 Bedroom Apartment,Lansdowne,2.0,1.0,1.0,63.0,,-33.9963409,18.5068931
1495000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114775131,0.5 Bedroom Apartment,Cape Town City Centre,0.5,1.0,,,,-33.9224221,18.4263523
449500,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114700249,1 Bedroom Apartment,Maitland,1.0,1.0,,,35.0,-33.9225,18.4930556
470000,https://www.property24.com/for-sale/crossroads/cape-town/western-cape/8741/114812098,2 Bedroom House,Crossroads,2.0,1.0,,156.0,,-33.9944444,18.5988889
1289000,https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/112936983,2 Bedroom Apartment,Athlone,2.0,1.0,1.0,,54.0,-33.9666667,18.505
450000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114737977,0.5 Bedroom Apartment,Maitland,0.5,1.0,1.0,,24.0,-33.9225,18.4930556
1295000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114765873,2 Bedroom House,Maitland,2.0,1.0,,137.0,,-33.9225,18.4930556
1495000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/112934582,2 Bedroom Apartment,Zonnebloem,2.0,2.0,1.0,,57.0,-33.932546,18.435048
1450000,https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114577102,3 Bedroom House,Salt River,3.0,2.5,,119.0,,-33.9317008,18.4610056
1250000,https://www.property24.com/for-sale/factreton/cape-town/western-cape/8006/114758035,House,Factreton,,,,353.0,,-33.91099023400194,18.516594921755186
780000,https://www.property24.com/for-sale/thornton/cape-town/western-cape/8112/114728996,2 Bedroom Apartment,Thornton,2.0,1.0,1.0,,52.0,-33.9189157,18.5318232
1250000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114723079,1 Bedroom Apartment,Observatory,1.0,1.0,1.0,,36.0,-33.9369444,18.4683333
850000,https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/114754669,4 Bedroom House,Athlone,4.0,1.0,4.0,115.0,,-33.9666667,18.505
1000000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114130055,0.5 Bedroom Apartment,Cape Town City Centre,0.5,1.0,,,28.0,-33.9224221,18.4263523
1000000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/110602083,2 Bedroom Apartment,Wynberg,2.0,1.5,1.0,,82.0,-34.0036249,18.4672507
750000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114553143,Apartment,Pinelands,,1.0,,,27.0,-33.9316667,18.5127778
1465000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114265026,1 Bedroom Apartment,Observatory,1.0,1.0,1.0,,41.0,-33.9369444,18.4683333
1329000,https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/114275422,2 Bedroom Apartment,Athlone,2.0,1.0,1.0,,57.0,-33.9666667,18.505
1143000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/109631306,0.5 Bedroom Apartment,Woodstock,0.5,1.0,,,21.0,-33.9305556,18.4472222
700000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114687614,2 Bedroom Apartment,Maitland,2.0,1.0,1.0,,54.0,-33.9225,18.4930556
